Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;KAU002__Kauffaelle__Anzahl;FLC023__Veraeusserte_Flaeche__1000_qm;KAU004__Durchschnittlicher_Kaufwert__EUR/qm
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;89;231;91,12
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;996;1822;65,44
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;PERART01;Natürliche Person;72179;58407;106,11
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;4489;14230;157,27
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND01;Baureifes Land;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;;Insgesamt;79248;77638;128,76
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;7;29;81,19
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;-;-;-
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;4;17;19,45
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;PERART01;Natürliche Person;25;42;59,97
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;6;40;55,45
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;;Insgesamt;42;127;58,13
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;.;.;.
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;-;-;-
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;11;530;14,99
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;PERART01;Natürliche Person;58;79;25,13
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;14;173;25,48
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;;Insgesamt;84;783;18,56
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;KRPGEMEIN01;Gemeinden / Gemeindeverbände;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;11;80;25,86
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;KRPGEMEIN01;Gemeinden / Gemeindeverbände;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;3;167;14,44
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;KRPGEMEIN01;Gemeinden / Gemeindeverbände;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;3;6;43,24
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;KRPGEMEIN01;Gemeinden / Gemeindeverbände;ERWAT4;Erwerber;PERART01;Natürliche Person;364;415;34,39
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;KRPGEMEIN01;Gemeinden / Gemeindeverbände;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;68;401;22,45
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;KRPGEMEIN01;Gemeinden / Gemeindeverbände;ERWAT4;Erwerber;;Insgesamt;449;1069;26,21
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;PERART01;Natürliche Person;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;33;338;60,02
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;PERART01;Natürliche Person;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;6;13;24,31
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;PERART01;Natürliche Person;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;368;1772;25,28
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;PERART01;Natürliche Person;ERWAT4;Erwerber;PERART01;Natürliche Person;880;1696;24,79
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;PERART01;Natürliche Person;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;205;2356;25,00
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;PERART01;Natürliche Person;ERWAT4;Erwerber;;Insgesamt;1492;6176;26,94
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;RECHTSF20;Übrige juristische Personen;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;6;82;49,44
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;RECHTSF20;Übrige juristische Personen;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;.;.;.
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;RECHTSF20;Übrige juristische Personen;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;35;378;7,77
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;RECHTSF20;Übrige juristische Personen;ERWAT4;Erwerber;PERART01;Natürliche Person;180;398;33,80
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;RECHTSF20;Übrige juristische Personen;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;116;1578;80,69
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;RECHTSF20;Übrige juristische Personen;ERWAT4;Erwerber;;Insgesamt;338;2436;60,67
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;58;530;54,62
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;10;180;15,15
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;421;2702;20,83
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;PERART01;Natürliche Person;1507;2630;28,23
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;409;4549;44,38
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND02;Rohbauland;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;;Insgesamt;2405;10591;34,38
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;5;47;245,04
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;9;26;8,34
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;65;89;27,73
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;PERART01;Natürliche Person;51;413;19,77
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;32;223;50,40
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;;Insgesamt;162;798;42,12
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;-;-;-
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;16;56;3,45
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;88;262;14,20
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;PERART01;Natürliche Person;56;160;25,61
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;58;1338;13,63
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;;Insgesamt;218;1815;14,46
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;KRPGEMEIN01;Gemeinden / Gemeindeverbände;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;9;63;167,55
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;KRPGEMEIN01;Gemeinden / Gemeindeverbände;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;67;147;16,00
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;KRPGEMEIN01;Gemeinden / Gemeindeverbände;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;114;301;92,49
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;KRPGEMEIN01;Gemeinden / Gemeindeverbände;ERWAT4;Erwerber;PERART01;Natürliche Person;1728;5315;37,57
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;KRPGEMEIN01;Gemeinden / Gemeindeverbände;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;745;6610;37,32
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;KRPGEMEIN01;Gemeinden / Gemeindeverbände;ERWAT4;Erwerber;;Insgesamt;2663;12434;39,16
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;PERART01;Natürliche Person;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;9;57;110,46
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;PERART01;Natürliche Person;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;514;1265;5,66
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;PERART01;Natürliche Person;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;1612;2912;16,54
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;PERART01;Natürliche Person;ERWAT4;Erwerber;PERART01;Natürliche Person;1066;3354;47,54
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;PERART01;Natürliche Person;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;423;2880;43,66
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;PERART01;Natürliche Person;ERWAT4;Erwerber;;Insgesamt;3624;10468;33,13
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;RECHTSF20;Übrige juristische Personen;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;9;62;998,13
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;RECHTSF20;Übrige juristische Personen;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;70;1161;8,11
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;RECHTSF20;Übrige juristische Personen;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;300;1037;32,00
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;RECHTSF20;Übrige juristische Personen;ERWAT4;Erwerber;PERART01;Natürliche Person;514;2176;47,02
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;RECHTSF20;Übrige juristische Personen;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;640;7733;50,78
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;RECHTSF20;Übrige juristische Personen;ERWAT4;Erwerber;;Insgesamt;1533;12168;49,23
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;32;228;393,38
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;676;2654;7,29
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;2179;4600;25,08
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;PERART01;Natürliche Person;3415;11418;41,49
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;1898;18782;42,30
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;BAULAND06;Sonstiges Bauland;VKFAT2;Veräußerer;;Insgesamt;ERWAT4;Erwerber;;Insgesamt;8200;37683;39,61
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;185;483;513,90
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;11;48;114,93
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;97;160;31,69
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;PERART01;Natürliche Person;3716;2746;129,00
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;RECHTSF20;Übrige juristische Personen;172;568;161,77
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;VKFAT2;Veräußerer;BAUHERR02;Wohnungsunternehmen;ERWAT4;Erwerber;;Insgesamt;4181;4005;176,05
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;BAUHERR02;Wohnungsunternehmen;11;47;87,36
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;KRPBUND03;Bund / Länder;19;67;5,28
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;KRPGEMEIN01;Gemeinden / Gemeindeverbände;131;857;19,86
61511;Statistik der Kaufwerte für Bauland;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;BAULA2;Baulandarten;;Insgesamt;VKFAT2;Veräußerer;KRPBUND03;Bund / Länder;ERWAT4;Erwerber;PERART01;Natürliche Person;1005;1103;71,86
